# ctau,m1,m0,ms,eff_lowet,eff_highet,eff_lowet_error,eff_highet_error
2.154e-01,7.340e+02,6.240e+02,1.500e+03,1.597e-07,1.556e-06,1.336e-08,4.128e-07
2.512e-01,7.340e+02,6.240e+02,1.500e+03,3.744e-07,3.383e-06,1.153e-07,1.648e-06
2.929e-01,7.340e+02,6.240e+02,1.500e+03,9.459e-07,9.138e-06,3.352e-07,4.292e-06
3.415e-01,7.340e+02,6.240e+02,1.500e+03,3.064e-06,1.917e-05,1.776e-06,7.317e-06
3.981e-01,7.340e+02,6.240e+02,1.500e+03,5.586e-06,2.391e-05,3.985e-06,8.069e-06
4.642e-01,7.340e+02,6.240e+02,1.500e+03,7.071e-06,3.342e-05,4.299e-06,8.525e-06
5.412e-01,7.340e+02,6.240e+02,1.500e+03,6.777e-06,5.464e-05,1.808e-06,1.012e-05
6.310e-01,7.340e+02,6.240e+02,1.500e+03,1.619e-05,6.218e-05,6.963e-06,1.187e-05
7.356e-01,7.340e+02,6.240e+02,1.500e+03,1.879e-05,1.048e-04,5.399e-06,1.498e-05
8.577e-01,7.340e+02,6.240e+02,1.500e+03,4.759e-05,1.471e-04,1.106e-05,1.974e-05
1.000e+00,7.340e+02,6.240e+02,1.500e+03,4.533e-05,1.357e-04,1.031e-05,1.771e-05
1.166e+00,7.340e+02,6.240e+02,1.500e+03,6.019e-05,1.625e-04,1.175e-05,1.893e-05
1.359e+00,7.340e+02,6.240e+02,1.500e+03,1.063e-04,2.110e-04,1.742e-05,2.466e-05
1.585e+00,7.340e+02,6.240e+02,1.500e+03,1.281e-04,2.531e-04,1.826e-05,2.507e-05
1.848e+00,7.340e+02,6.240e+02,1.500e+03,1.146e-04,2.330e-04,1.597e-05,2.341e-05
2.154e+00,7.340e+02,6.240e+02,1.500e+03,1.267e-04,2.424e-04,1.703e-05,2.466e-05
2.512e+00,7.340e+02,6.240e+02,1.500e+03,1.627e-04,2.415e-04,1.895e-05,2.276e-05
2.929e+00,7.340e+02,6.240e+02,1.500e+03,1.349e-04,2.286e-04,1.630e-05,2.197e-05
3.415e+00,7.340e+02,6.240e+02,1.500e+03,1.946e-04,2.826e-04,2.127e-05,2.613e-05
3.981e+00,7.340e+02,6.240e+02,1.500e+03,1.940e-04,2.488e-04,1.909e-05,2.354e-05
4.642e+00,7.340e+02,6.240e+02,1.500e+03,2.209e-04,2.316e-04,2.257e-05,2.454e-05
5.412e+00,7.340e+02,6.240e+02,1.500e+03,2.114e-04,1.689e-04,1.892e-05,1.741e-05
6.310e+00,7.340e+02,6.240e+02,1.500e+03,2.496e-04,1.918e-04,2.140e-05,1.891e-05
7.356e+00,7.340e+02,6.240e+02,1.500e+03,2.713e-04,1.593e-04,2.263e-05,1.712e-05
8.577e+00,7.340e+02,6.240e+02,1.500e+03,3.056e-04,1.177e-04,2.310e-05,1.297e-05
1.000e+01,7.340e+02,6.240e+02,1.500e+03,3.168e-04,1.548e-04,2.411e-05,1.803e-05
1.000e-01,8.570e+02,7.470e+02,1.750e+03,1.411e-07,9.956e-07,7.404e-09,3.632e-08
1.166e-01,8.570e+02,7.470e+02,1.750e+03,1.411e-07,9.956e-07,7.404e-09,3.632e-08
1.359e-01,8.570e+02,7.470e+02,1.750e+03,1.411e-07,9.956e-07,7.404e-09,3.632e-08
1.585e-01,8.570e+02,7.470e+02,1.750e+03,1.411e-07,9.956e-07,7.404e-09,3.632e-08
1.848e-01,8.570e+02,7.470e+02,1.750e+03,1.411e-07,9.956e-07,7.404e-09,3.632e-08
2.154e-01,8.570e+02,7.470e+02,1.750e+03,2.186e-07,1.603e-06,4.182e-08,3.611e-07
2.512e-01,8.570e+02,7.470e+02,1.750e+03,4.094e-07,4.320e-06,2.135e-07,2.934e-06
2.929e-01,8.570e+02,7.470e+02,1.750e+03,7.660e-07,8.630e-06,2.974e-07,4.060e-06
3.415e-01,8.570e+02,7.470e+02,1.750e+03,2.863e-06,1.959e-05,1.572e-06,6.918e-06
3.981e-01,8.570e+02,7.470e+02,1.750e+03,5.878e-06,1.909e-05,4.056e-06,7.720e-06
4.642e-01,8.570e+02,7.470e+02,1.750e+03,5.274e-06,3.718e-05,2.273e-06,9.136e-06
5.412e-01,8.570e+02,7.470e+02,1.750e+03,1.246e-05,6.079e-05,4.273e-06,1.292e-05
6.310e-01,8.570e+02,7.470e+02,1.750e+03,1.094e-05,6.552e-05,3.302e-06,1.163e-05
7.356e-01,8.570e+02,7.470e+02,1.750e+03,2.822e-05,9.097e-05,8.313e-06,1.468e-05
8.577e-01,8.570e+02,7.470e+02,1.750e+03,3.149e-05,1.092e-04,8.103e-06,1.618e-05
1.000e+00,8.570e+02,7.470e+02,1.750e+03,4.745e-05,1.346e-04,1.060e-05,1.725e-05
1.166e+00,8.570e+02,7.470e+02,1.750e+03,6.382e-05,1.707e-04,1.148e-05,2.122e-05
1.359e+00,8.570e+02,7.470e+02,1.750e+03,8.958e-05,2.046e-04,1.478e-05,2.237e-05
1.585e+00,8.570e+02,7.470e+02,1.750e+03,9.331e-05,2.197e-04,1.487e-05,2.268e-05
1.848e+00,8.570e+02,7.470e+02,1.750e+03,1.412e-04,2.674e-04,1.897e-05,2.568e-05
2.154e+00,8.570e+02,7.470e+02,1.750e+03,1.219e-04,2.398e-04,1.609e-05,2.346e-05
2.512e+00,8.570e+02,7.470e+02,1.750e+03,1.656e-04,2.703e-04,1.939e-05,2.572e-05
2.929e+00,8.570e+02,7.470e+02,1.750e+03,1.826e-04,2.886e-04,2.123e-05,2.653e-05
3.415e+00,8.570e+02,7.470e+02,1.750e+03,2.014e-04,2.525e-04,2.172e-05,2.261e-05
3.981e+00,8.570e+02,7.470e+02,1.750e+03,2.167e-04,2.320e-04,2.026e-05,2.079e-05
4.642e+00,8.570e+02,7.470e+02,1.750e+03,2.151e-04,2.138e-04,2.182e-05,2.095e-05
5.412e+00,8.570e+02,7.470e+02,1.750e+03,2.563e-04,2.216e-04,2.193e-05,2.069e-05
6.310e+00,8.570e+02,7.470e+02,1.750e+03,2.753e-04,1.971e-04,2.290e-05,1.919e-05
7.356e+00,8.570e+02,7.470e+02,1.750e+03,2.679e-04,1.997e-04,2.181e-05,2.074e-05
8.577e+00,8.570e+02,7.470e+02,1.750e+03,2.615e-04,1.632e-04,2.182e-05,1.808e-05
1.000e+01,8.570e+02,7.470e+02,1.750e+03,2.965e-04,1.298e-04,2.298e-05,1.473e-05
1.000e-01,9.790e+02,8.690e+02,2.000e+03,1.038e-07,8.600e-07,6.224e-09,3.451e-08
1.166e-01,9.790e+02,8.690e+02,2.000e+03,1.038e-07,8.600e-07,6.224e-09,3.451e-08
1.359e-01,9.790e+02,8.690e+02,2.000e+03,1.038e-07,8.600e-07,6.224e-09,3.451e-08
1.585e-01,9.790e+02,8.690e+02,2.000e+03,1.038e-07,8.600e-07,6.224e-09,3.451e-08
1.848e-01,9.790e+02,8.690e+02,2.000e+03,1.071e-07,8.706e-07,7.083e-09,3.609e-08
2.154e-01,9.790e+02,8.690e+02,2.000e+03,1.621e-07,1.275e-06,5.863e-08,4.162e-07
2.512e-01,9.790e+02,8.690e+02,2.000e+03,3.070e-07,3.195e-06,1.589e-07,2.141e-06
2.929e-01,9.790e+02,8.690e+02,2.000e+03,3.315e-07,3.586e-06,1.587e-07,2.164e-06
3.415e-01,9.790e+02,8.690e+02,2.000e+03,1.557e-06,1.674e-05,4.931e-07,5.697e-06
3.981e-01,9.790e+02,8.690e+02,2.000e+03,5.113e-06,1.973e-05,3.073e-06,4.960e-06
4.642e-01,9.790e+02,8.690e+02,2.000e+03,2.929e-06,1.842e-05,1.522e-06,6.059e-06
5.412e-01,9.790e+02,8.690e+02,2.000e+03,8.130e-06,4.817e-05,2.779e-06,1.032e-05
6.310e-01,9.790e+02,8.690e+02,2.000e+03,5.525e-06,4.567e-05,9.406e-07,7.330e-06
7.356e-01,9.790e+02,8.690e+02,2.000e+03,2.421e-05,7.220e-05,8.008e-06,1.353e-05
8.577e-01,9.790e+02,8.690e+02,2.000e+03,3.254e-05,1.330e-04,7.435e-06,1.829e-05
1.000e+00,9.790e+02,8.690e+02,2.000e+03,4.170e-05,1.296e-04,9.654e-06,1.618e-05
1.166e+00,9.790e+02,8.690e+02,2.000e+03,6.008e-05,1.646e-04,1.074e-05,1.818e-05
1.359e+00,9.790e+02,8.690e+02,2.000e+03,6.988e-05,1.863e-04,1.203e-05,1.957e-05
1.585e+00,9.790e+02,8.690e+02,2.000e+03,9.555e-05,2.025e-04,1.428e-05,2.004e-05
1.848e+00,9.790e+02,8.690e+02,2.000e+03,1.044e-04,2.487e-04,1.353e-05,2.287e-05
2.154e+00,9.790e+02,8.690e+02,2.000e+03,1.663e-04,2.945e-04,1.912e-05,2.614e-05
2.512e+00,9.790e+02,8.690e+02,2.000e+03,1.730e-04,2.929e-04,1.907e-05,2.595e-05
2.929e+00,9.790e+02,8.690e+02,2.000e+03,2.012e-04,2.485e-04,2.085e-05,2.273e-05
3.415e+00,9.790e+02,8.690e+02,2.000e+03,2.154e-04,2.611e-04,2.052e-05,2.283e-05
3.981e+00,9.790e+02,8.690e+02,2.000e+03,2.541e-04,2.868e-04,2.363e-05,2.536e-05
4.642e+00,9.790e+02,8.690e+02,2.000e+03,2.586e-04,2.350e-04,2.207e-05,1.985e-05
5.412e+00,9.790e+02,8.690e+02,2.000e+03,3.105e-04,2.348e-04,2.455e-05,2.139e-05
6.310e+00,9.790e+02,8.690e+02,2.000e+03,2.932e-04,2.044e-04,2.281e-05,1.986e-05
7.356e+00,9.790e+02,8.690e+02,2.000e+03,2.970e-04,2.032e-04,2.308e-05,1.982e-05
8.577e+00,9.790e+02,8.690e+02,2.000e+03,3.207e-04,1.996e-04,2.436e-05,1.949e-05
1.000e+01,9.790e+02,8.690e+02,2.000e+03,3.216e-04,1.687e-04,2.460e-05,1.744e-05
1.000e-01,1.220e+02,1.000e+00,2.500e+02,3.175e-06,2.291e-05,3.009e-07,6.195e-06
1.166e-01,1.220e+02,1.000e+00,2.500e+02,4.244e-06,3.182e-05,5.157e-07,7.286e-06
1.359e-01,1.220e+02,1.000e+00,2.500e+02,6.519e-06,6.094e-05,8.602e-07,1.276e-05
1.585e-01,1.220e+02,1.000e+00,2.500e+02,1.165e-05,1.093e-04,1.305e-06,1.726e-05
1.848e-01,1.220e+02,1.000e+00,2.500e+02,1.473e-05,1.144e-04,3.081e-06,1.714e-05
2.154e-01,1.220e+02,1.000e+00,2.500e+02,2.394e-05,2.223e-04,2.365e-06,2.259e-05
2.512e-01,1.220e+02,1.000e+00,2.500e+02,3.473e-05,2.726e-04,3.982e-06,2.593e-05
2.929e-01,1.220e+02,1.000e+00,2.500e+02,6.707e-05,4.391e-04,7.723e-06,3.418e-05
3.415e-01,1.220e+02,1.000e+00,2.500e+02,1.068e-04,6.113e-04,1.159e-05,4.216e-05
3.981e-01,1.220e+02,1.000e+00,2.500e+02,1.547e-04,7.948e-04,1.661e-05,4.743e-05
4.642e-01,1.220e+02,1.000e+00,2.500e+02,1.848e-04,9.200e-04,1.606e-05,4.981e-05
5.412e-01,1.220e+02,1.000e+00,2.500e+02,2.861e-04,1.295e-03,2.265e-05,6.025e-05
6.310e-01,1.220e+02,1.000e+00,2.500e+02,4.131e-04,1.670e-03,2.861e-05,6.895e-05
7.356e-01,1.220e+02,1.000e+00,2.500e+02,4.892e-04,1.778e-03,3.253e-05,7.011e-05
8.577e-01,1.220e+02,1.000e+00,2.500e+02,5.777e-04,2.016e-03,3.433e-05,7.567e-05
1.000e+00,1.220e+02,1.000e+00,2.500e+02,7.756e-04,2.290e-03,4.299e-05,7.974e-05
1.166e+00,1.220e+02,1.000e+00,2.500e+02,8.056e-04,2.166e-03,4.266e-05,7.665e-05
1.359e+00,1.220e+02,1.000e+00,2.500e+02,9.488e-04,2.278e-03,4.724e-05,7.865e-05
1.585e+00,1.220e+02,1.000e+00,2.500e+02,1.105e-03,2.242e-03,5.250e-05,7.919e-05
1.848e+00,1.220e+02,1.000e+00,2.500e+02,1.188e-03,2.168e-03,5.381e-05,7.664e-05
2.154e+00,1.220e+02,1.000e+00,2.500e+02,1.161e-03,1.984e-03,5.317e-05,7.294e-05
2.512e+00,1.220e+02,1.000e+00,2.500e+02,1.155e-03,1.848e-03,5.265e-05,7.030e-05
2.929e+00,1.220e+02,1.000e+00,2.500e+02,1.127e-03,1.612e-03,5.164e-05,6.365e-05
3.415e+00,1.220e+02,1.000e+00,2.500e+02,1.189e-03,1.477e-03,5.330e-05,6.413e-05
3.981e+00,1.220e+02,1.000e+00,2.500e+02,9.970e-04,1.179e-03,4.716e-05,5.585e-05
4.642e+00,1.220e+02,1.000e+00,2.500e+02,8.800e-04,1.014e-03,4.460e-05,5.137e-05
5.412e+00,1.220e+02,1.000e+00,2.500e+02,8.421e-04,9.000e-04,4.251e-05,4.750e-05
6.310e+00,1.220e+02,1.000e+00,2.500e+02,7.264e-04,7.270e-04,4.022e-05,4.466e-05
7.356e+00,1.220e+02,1.000e+00,2.500e+02,6.114e-04,5.569e-04,3.669e-05,3.695e-05
8.577e+00,1.220e+02,1.000e+00,2.500e+02,4.842e-04,4.128e-04,3.203e-05,3.265e-05
1.000e+01,1.220e+02,1.000e+00,2.500e+02,4.107e-04,3.593e-04,2.906e-05,2.989e-05
1.000e-01,2.440e+02,1.040e+02,5.000e+02,1.372e-06,7.189e-06,1.447e-07,5.758e-07
1.166e-01,2.440e+02,1.040e+02,5.000e+02,1.231e-06,6.625e-06,4.162e-08,1.132e-07
1.359e-01,2.440e+02,1.040e+02,5.000e+02,1.416e-06,9.082e-06,1.477e-07,1.298e-06
1.585e-01,2.440e+02,1.040e+02,5.000e+02,1.333e-06,1.052e-05,9.872e-08,3.899e-06
1.848e-01,2.440e+02,1.040e+02,5.000e+02,1.935e-06,2.160e-05,2.354e-07,7.077e-06
2.154e-01,2.440e+02,1.040e+02,5.000e+02,3.764e-06,3.023e-05,7.748e-07,7.300e-06
2.512e-01,2.440e+02,1.040e+02,5.000e+02,4.984e-06,5.311e-05,7.040e-07,1.140e-05
2.929e-01,2.440e+02,1.040e+02,5.000e+02,6.766e-06,5.023e-05,1.079e-06,9.925e-06
3.415e-01,2.440e+02,1.040e+02,5.000e+02,1.402e-05,1.061e-04,2.749e-06,1.805e-05
3.981e-01,2.440e+02,1.040e+02,5.000e+02,2.568e-05,1.555e-04,4.748e-06,2.085e-05
4.642e-01,2.440e+02,1.040e+02,5.000e+02,2.844e-05,1.946e-04,3.901e-06,2.036e-05
5.412e-01,2.440e+02,1.040e+02,5.000e+02,4.923e-05,2.738e-04,7.164e-06,2.739e-05
6.310e-01,2.440e+02,1.040e+02,5.000e+02,6.590e-05,3.503e-04,8.583e-06,3.060e-05
7.356e-01,2.440e+02,1.040e+02,5.000e+02,9.909e-05,4.674e-04,1.217e-05,3.586e-05
8.577e-01,2.440e+02,1.040e+02,5.000e+02,1.309e-04,5.957e-04,1.487e-05,3.951e-05
1.000e+00,2.440e+02,1.040e+02,5.000e+02,1.743e-04,6.639e-04,1.771e-05,4.198e-05
1.166e+00,2.440e+02,1.040e+02,5.000e+02,2.584e-04,8.199e-04,2.438e-05,4.693e-05
1.359e+00,2.440e+02,1.040e+02,5.000e+02,2.428e-04,8.223e-04,2.221e-05,4.411e-05
1.585e+00,2.440e+02,1.040e+02,5.000e+02,2.953e-04,9.205e-04,2.399e-05,4.559e-05
1.848e+00,2.440e+02,1.040e+02,5.000e+02,4.189e-04,1.112e-03,3.116e-05,5.468e-05
2.154e+00,2.440e+02,1.040e+02,5.000e+02,4.663e-04,1.074e-03,3.248e-05,5.180e-05
2.512e+00,2.440e+02,1.040e+02,5.000e+02,4.619e-04,9.647e-04,3.141e-05,4.736e-05
2.929e+00,2.440e+02,1.040e+02,5.000e+02,5.094e-04,9.836e-04,3.404e-05,4.953e-05
3.415e+00,2.440e+02,1.040e+02,5.000e+02,6.519e-04,1.062e-03,3.888e-05,5.314e-05
3.981e+00,2.440e+02,1.040e+02,5.000e+02,6.397e-04,9.319e-04,3.628e-05,4.726e-05
4.642e+00,2.440e+02,1.040e+02,5.000e+02,7.010e-04,9.114e-04,3.939e-05,4.836e-05
5.412e+00,2.440e+02,1.040e+02,5.000e+02,6.490e-04,7.193e-04,3.742e-05,4.185e-05
6.310e+00,2.440e+02,1.040e+02,5.000e+02,6.909e-04,6.453e-04,3.704e-05,3.898e-05
7.356e+00,2.440e+02,1.040e+02,5.000e+02,6.274e-04,5.532e-04,3.453e-05,3.644e-05
8.577e+00,2.440e+02,1.040e+02,5.000e+02,6.415e-04,4.606e-04,3.474e-05,3.095e-05
1.000e+01,2.440e+02,1.040e+02,5.000e+02,6.230e-04,3.506e-04,3.340e-05,2.689e-05
1.000e-01,3.670e+02,2.270e+02,7.500e+02,6.575e-07,3.741e-06,2.240e-08,7.004e-08
1.166e-01,3.670e+02,2.270e+02,7.500e+02,6.575e-07,3.741e-06,2.240e-08,7.004e-08
1.359e-01,3.670e+02,2.270e+02,7.500e+02,7.155e-07,4.155e-06,6.245e-08,4.206e-07
1.585e-01,3.670e+02,2.270e+02,7.500e+02,1.129e-06,9.952e-06,2.244e-07,4.497e-06
1.848e-01,3.670e+02,2.270e+02,7.500e+02,2.153e-06,1.951e-05,5.136e-07,6.350e-06
2.154e-01,3.670e+02,2.270e+02,7.500e+02,1.863e-06,1.898e-05,4.127e-07,5.947e-06
2.512e-01,3.670e+02,2.270e+02,7.500e+02,1.827e-06,2.396e-05,3.706e-07,7.962e-06
2.929e-01,3.670e+02,2.270e+02,7.500e+02,2.219e-06,2.179e-05,4.722e-07,6.831e-06
3.415e-01,3.670e+02,2.270e+02,7.500e+02,6.336e-06,4.563e-05,1.828e-06,1.119e-05
3.981e-01,3.670e+02,2.270e+02,7.500e+02,1.720e-05,6.555e-05,6.302e-06,1.397e-05
4.642e-01,3.670e+02,2.270e+02,7.500e+02,1.639e-05,8.612e-05,4.687e-06,1.503e-05
5.412e-01,3.670e+02,2.270e+02,7.500e+02,2.141e-05,1.197e-04,5.346e-06,1.815e-05
6.310e-01,3.670e+02,2.270e+02,7.500e+02,2.888e-05,1.282e-04,7.925e-06,1.759e-05
7.356e-01,3.670e+02,2.270e+02,7.500e+02,4.057e-05,1.677e-04,7.995e-06,2.061e-05
8.577e-01,3.670e+02,2.270e+02,7.500e+02,4.627e-05,1.806e-04,9.317e-06,2.305e-05
1.000e+00,3.670e+02,2.270e+02,7.500e+02,6.727e-05,2.523e-04,1.143e-05,2.606e-05
1.166e+00,3.670e+02,2.270e+02,7.500e+02,8.739e-05,3.197e-04,1.215e-05,2.902e-05
1.359e+00,3.670e+02,2.270e+02,7.500e+02,1.098e-04,3.059e-04,1.660e-05,2.842e-05
1.585e+00,3.670e+02,2.270e+02,7.500e+02,1.078e-04,2.950e-04,1.514e-05,2.707e-05
1.848e+00,3.670e+02,2.270e+02,7.500e+02,1.418e-04,3.853e-04,1.706e-05,3.055e-05
2.154e+00,3.670e+02,2.270e+02,7.500e+02,1.753e-04,3.911e-04,2.004e-05,3.198e-05
2.512e+00,3.670e+02,2.270e+02,7.500e+02,1.738e-04,3.579e-04,1.988e-05,2.923e-05
2.929e+00,3.670e+02,2.270e+02,7.500e+02,2.146e-04,3.692e-04,2.168e-05,3.021e-05
3.415e+00,3.670e+02,2.270e+02,7.500e+02,2.703e-04,3.657e-04,2.447e-05,2.951e-05
3.981e+00,3.670e+02,2.270e+02,7.500e+02,2.519e-04,3.434e-04,2.220e-05,2.691e-05
4.642e+00,3.670e+02,2.270e+02,7.500e+02,3.025e-04,3.304e-04,2.425e-05,2.821e-05
5.412e+00,3.670e+02,2.270e+02,7.500e+02,3.667e-04,3.167e-04,2.580e-05,2.622e-05
6.310e+00,3.670e+02,2.270e+02,7.500e+02,4.129e-04,2.833e-04,2.815e-05,2.431e-05
7.356e+00,3.670e+02,2.270e+02,7.500e+02,4.891e-04,2.946e-04,2.962e-05,2.681e-05
8.577e+00,3.670e+02,2.270e+02,7.500e+02,4.378e-04,2.123e-04,2.660e-05,1.946e-05
1.000e+01,3.670e+02,2.270e+02,7.500e+02,3.904e-04,1.408e-04,2.406e-05,1.280e-05
1.000e-01,4.890e+02,3.490e+02,1.000e+03,5.679e-07,2.981e-06,1.977e-08,6.194e-08
1.166e-01,4.890e+02,3.490e+02,1.000e+03,5.679e-07,2.981e-06,1.977e-08,6.194e-08
1.359e-01,4.890e+02,3.490e+02,1.000e+03,8.121e-07,7.398e-06,2.450e-07,4.423e-06
1.585e-01,4.890e+02,3.490e+02,1.000e+03,6.053e-07,3.147e-06,3.302e-08,1.327e-07
1.848e-01,4.890e+02,3.490e+02,1.000e+03,6.520e-07,4.267e-06,4.868e-08,8.510e-07
2.154e-01,4.890e+02,3.490e+02,1.000e+03,1.006e-06,6.997e-06,1.922e-07,1.957e-06
2.512e-01,4.890e+02,3.490e+02,1.000e+03,1.730e-06,1.863e-05,3.891e-07,6.500e-06
2.929e-01,4.890e+02,3.490e+02,1.000e+03,2.247e-06,2.381e-05,4.813e-07,7.358e-06
3.415e-01,4.890e+02,3.490e+02,1.000e+03,6.014e-06,4.269e-05,2.212e-06,1.020e-05
3.981e-01,4.890e+02,3.490e+02,1.000e+03,5.732e-06,5.582e-05,1.008e-06,1.265e-05
4.642e-01,4.890e+02,3.490e+02,1.000e+03,1.701e-05,8.443e-05,5.720e-06,1.427e-05
5.412e-01,4.890e+02,3.490e+02,1.000e+03,2.739e-05,1.259e-04,7.840e-06,1.990e-05
6.310e-01,4.890e+02,3.490e+02,1.000e+03,3.536e-05,1.330e-04,8.540e-06,2.083e-05
7.356e-01,4.890e+02,3.490e+02,1.000e+03,4.709e-05,2.056e-04,9.569e-06,2.500e-05
8.577e-01,4.890e+02,3.490e+02,1.000e+03,5.164e-05,1.948e-04,9.989e-06,2.383e-05
1.000e+00,4.890e+02,3.490e+02,1.000e+03,9.019e-05,3.073e-04,1.358e-05,3.051e-05
1.166e+00,4.890e+02,3.490e+02,1.000e+03,1.215e-04,3.438e-04,1.684e-05,3.034e-05
1.359e+00,4.890e+02,3.490e+02,1.000e+03,1.286e-04,4.012e-04,1.633e-05,3.367e-05
1.585e+00,4.890e+02,3.490e+02,1.000e+03,1.281e-04,4.086e-04,1.537e-05,3.449e-05
1.848e+00,4.890e+02,3.490e+02,1.000e+03,1.741e-04,4.484e-04,1.928e-05,3.601e-05
2.154e+00,4.890e+02,3.490e+02,1.000e+03,2.082e-04,4.564e-04,2.266e-05,3.459e-05
2.512e+00,4.890e+02,3.490e+02,1.000e+03,2.441e-04,4.636e-04,2.465e-05,3.564e-05
2.929e+00,4.890e+02,3.490e+02,1.000e+03,2.152e-04,4.158e-04,2.163e-05,3.345e-05
3.415e+00,4.890e+02,3.490e+02,1.000e+03,2.105e-04,3.945e-04,2.037e-05,3.144e-05
3.981e+00,4.890e+02,3.490e+02,1.000e+03,2.661e-04,3.478e-04,2.250e-05,2.847e-05
4.642e+00,4.890e+02,3.490e+02,1.000e+03,3.390e-04,3.433e-04,2.699e-05,2.901e-05
5.412e+00,4.890e+02,3.490e+02,1.000e+03,3.471e-04,2.931e-04,2.500e-05,2.525e-05
6.310e+00,4.890e+02,3.490e+02,1.000e+03,3.973e-04,2.799e-04,2.707e-05,2.626e-05
7.356e+00,4.890e+02,3.490e+02,1.000e+03,3.923e-04,2.229e-04,2.638e-05,2.227e-05
8.577e+00,4.890e+02,3.490e+02,1.000e+03,4.829e-04,2.310e-04,2.862e-05,2.175e-05
1.000e+01,4.890e+02,3.490e+02,1.000e+03,4.558e-04,1.523e-04,2.710e-05,1.742e-05
1.000e-01,6.120e+02,4.720e+02,1.250e+03,4.543e-07,2.401e-06,1.542e-08,5.426e-08
1.166e-01,6.120e+02,4.720e+02,1.250e+03,4.840e-07,2.518e-06,3.352e-08,1.291e-07
1.359e-01,6.120e+02,4.720e+02,1.250e+03,4.794e-07,2.414e-06,2.948e-08,5.583e-08
1.585e-01,6.120e+02,4.720e+02,1.250e+03,6.589e-07,5.534e-06,2.015e-07,3.133e-06
1.848e-01,6.120e+02,4.720e+02,1.250e+03,7.904e-07,6.446e-06,2.185e-07,3.189e-06
2.154e-01,6.120e+02,4.720e+02,1.250e+03,1.509e-06,1.122e-05,5.631e-07,4.615e-06
2.512e-01,6.120e+02,4.720e+02,1.250e+03,1.225e-06,9.511e-06,2.913e-07,3.207e-06
2.929e-01,6.120e+02,4.720e+02,1.250e+03,1.773e-06,1.773e-05,3.987e-07,5.934e-06
3.415e-01,6.120e+02,4.720e+02,1.250e+03,2.545e-06,2.235e-05,5.716e-07,6.063e-06
3.981e-01,6.120e+02,4.720e+02,1.250e+03,4.888e-06,5.147e-05,7.884e-07,1.007e-05
4.642e-01,6.120e+02,4.720e+02,1.250e+03,4.957e-06,4.581e-05,7.425e-07,8.515e-06
5.412e-01,6.120e+02,4.720e+02,1.250e+03,1.736e-05,1.091e-04,4.509e-06,1.680e-05
6.310e-01,6.120e+02,4.720e+02,1.250e+03,2.811e-05,1.376e-04,7.623e-06,1.923e-05
7.356e-01,6.120e+02,4.720e+02,1.250e+03,3.300e-05,1.768e-04,6.610e-06,2.227e-05
8.577e-01,6.120e+02,4.720e+02,1.250e+03,5.038e-05,2.317e-04,9.746e-06,2.581e-05
1.000e+00,6.120e+02,4.720e+02,1.250e+03,7.775e-05,2.742e-04,1.238e-05,2.669e-05
1.166e+00,6.120e+02,4.720e+02,1.250e+03,8.363e-05,3.255e-04,1.332e-05,2.676e-05
1.359e+00,6.120e+02,4.720e+02,1.250e+03,1.343e-04,3.986e-04,1.728e-05,3.185e-05
1.585e+00,6.120e+02,4.720e+02,1.250e+03,1.576e-04,4.394e-04,1.884e-05,3.361e-05
1.848e+00,6.120e+02,4.720e+02,1.250e+03,2.120e-04,4.920e-04,2.327e-05,3.655e-05
2.154e+00,6.120e+02,4.720e+02,1.250e+03,2.250e-04,4.919e-04,2.375e-05,3.606e-05
2.512e+00,6.120e+02,4.720e+02,1.250e+03,2.593e-04,5.174e-04,2.430e-05,3.653e-05
2.929e+00,6.120e+02,4.720e+02,1.250e+03,3.494e-04,5.959e-04,2.998e-05,4.240e-05
3.415e+00,6.120e+02,4.720e+02,1.250e+03,2.654e-04,4.832e-04,2.434e-05,3.614e-05
3.981e+00,6.120e+02,4.720e+02,1.250e+03,2.822e-04,4.378e-04,2.456e-05,3.315e-05
4.642e+00,6.120e+02,4.720e+02,1.250e+03,3.429e-04,4.238e-04,2.798e-05,3.352e-05
5.412e+00,6.120e+02,4.720e+02,1.250e+03,4.483e-04,4.186e-04,3.061e-05,3.385e-05
6.310e+00,6.120e+02,4.720e+02,1.250e+03,4.342e-04,3.355e-04,2.822e-05,2.832e-05
7.356e+00,6.120e+02,4.720e+02,1.250e+03,4.643e-04,2.637e-04,3.064e-05,2.573e-05
8.577e+00,6.120e+02,4.720e+02,1.250e+03,4.643e-04,2.240e-04,2.893e-05,2.132e-05
1.000e+01,6.120e+02,4.720e+02,1.250e+03,5.271e-04,2.248e-04,3.078e-05,2.388e-05
1.000e-01,7.340e+02,5.940e+02,1.500e+03,4.099e-07,2.080e-06,1.430e-08,4.902e-08
1.166e-01,7.340e+02,5.940e+02,1.500e+03,4.099e-07,2.080e-06,1.430e-08,4.902e-08
1.359e-01,7.340e+02,5.940e+02,1.500e+03,4.099e-07,2.080e-06,1.430e-08,4.902e-08
1.585e-01,7.340e+02,5.940e+02,1.500e+03,4.099e-07,2.080e-06,1.430e-08,4.902e-08
1.848e-01,7.340e+02,5.940e+02,1.500e+03,4.099e-07,2.129e-06,1.430e-08,6.919e-08
2.154e-01,7.340e+02,5.940e+02,1.500e+03,5.265e-07,2.958e-06,8.367e-08,5.906e-07
